timestamp,depositorAddress,yieldToken,underlyingBalance,userDebt
1714521600,0x3b15cec2d922ab0ef74688bcc1056461049f89cb,0x5979d7b546e38e414f7e9822514be443a4800529,13187513831663301,-27627100403092
1714521600,0x1c6dca06d4ab9cc3c76fa8d75e3e627f7c2a9c37,0x5979d7b546e38e414f7e9822514be443a4800529,2004312892533394460,998415872633527979
1714521600,0xc733adcfc200590d37612f6523006dd0d55a0cc6,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,5461867865,2730931193820849143288
1714521600,0xc733adcfc200590d37612f6523006dd0d55a0cc6,0x5979d7b546e38e414f7e9822514be443a4800529,3085800801546699151,178238910482510012
1714521600,0xf9a0106251467fff1ff03e8609aa74fc55a2a45e,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,130908,-595791539536568
1714521600,0x04a38539567837666eb4ee6e027005d14410386d,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,49964873,-227399277182250959
1714521600,0x04a38539567837666eb4ee6e027005d14410386d,0x5979d7b546e38e414f7e9822514be443a4800529,20599370327234022582,10297718240966805891
1714521600,0x65d7624883ac2a33855aae52969b5bd80eb4bf4c,0x5979d7b546e38e414f7e9822514be443a4800529,33574486038893965266,16718465470260136410
1714521600,0xc55d47310f91658693ec66ccebc4ee079c4d99ac,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,1789996,-8146603341533032
1714521600,0xa28a89c9d6a52f2f5a64e3f3b764ed686fbd76eb,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,9999994,2454488193958640195
1714521600,0xa28a89c9d6a52f2f5a64e3f3b764ed686fbd76eb,0x5979d7b546e38e414f7e9822514be443a4800529,650362985580,-1362473907
1714521600,0x6682aec38776de6c6c64f26a4e38f852c68d8d40,0x5979d7b546e38e414f7e9822514be443a4800529,311463062769968,155000887362134
1714521600,0xb07c67d0552666f30362d8ee3f5e5d09d3810ad2,0x5979d7b546e38e414f7e9822514be443a4800529,57378747172552766,28551675156239682
1714521600,0xb19e7e465cb926cb30cf7ebe4d078998e7382f3f,0x5979d7b546e38e414f7e9822514be443a4800529,1,-220781181380363
1714521600,0x6c76edcd9b067f6867aea819b0b4103ff93779fd,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,4984359549,2492179773000000000000
1714521600,0x25f98439c4564c702443484392dd60e4b60e90e7,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,1000650838,500325419000000000000
1714521600,0x25f98439c4564c702443484392dd60e4b60e90e7,0x5979d7b546e38e414f7e9822514be443a4800529,201378282637089841,100694427032707026
1714521600,0x41c0d8986f952504a57f6d063e02101764874fb7,0x5979d7b546e38e414f7e9822514be443a4800529,61229141282352399,30489380600914321
1714521600,0xe3c716748caa4430e40014451f09aad4c6f1abfd,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,1000000464,500000000000000000000
1714521600,0xe3c716748caa4430e40014451f09aad4c6f1abfd,0x5979d7b546e38e414f7e9822514be443a4800529,7121433042434020464,3554563720283109997
1714521600,0xe22477e3cbd246214ed15298352500f14de10e5e,0x5979d7b546e38e414f7e9822514be443a4800529,12908976830007062,6425116448628262
1714521600,0x2bc6a1cb8cbad4c01bc71bf407b18b214d37bf12,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,1297471,53500000000000
1714521600,0xbfd56b745f6bc042e76433d670484eba7e4e1e57,0x5979d7b546e38e414f7e9822514be443a4800529,3384682595899852084,1689689360069412758
1714521600,0xd81f3a7f6d6eebcafec979a0b8b31e4f2f8e718a,0x5979d7b546e38e414f7e9822514be443a4800529,12086351822585695526,6043623002193172050
1714608000,0x5ca51c0bb6dbdf29465daeb3f5dbd37074133467,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,1000000,482562002916981932
1714608000,0x5ca51c0bb6dbdf29465daeb3f5dbd37074133467,0x5979d7b546e38e414f7e9822514be443a4800529,986289523728637,5447747025772426
1714608000,0x5ca51c0bb6dbdf29465daeb3f5dbd37074133467,0xdc8eb117a9987cf2ed45e9082adc13c03922fa0a,9999999999999999,5447747025772426
1714608000,0x7def8f1c4dd7579e3ba6a8a59a1e7fb4f467ac43,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,16716514,8233919665750210788
1714608000,0x2330eb2d92167c3b6b22690c03b508e0ca532980,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,204744116,92085917379195061200
1714608000,0x2330eb2d92167c3b6b22690c03b508e0ca532980,0x5979d7b546e38e414f7e9822514be443a4800529,110906556613471898,9776856394803962
1714608000,0x8e4997298aad00b74dc55662e5aae9ab16c1527a,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,230037,-1711024883494755
1714608000,0x8e4997298aad00b74dc55662e5aae9ab16c1527a,0x5979d7b546e38e414f7e9822514be443a4800529,8593844116132,-18002688691
1714608000,0x8bf7314a19a4e66d0bfad235f3422464292a948d,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,4996356,-37162872387240763
1714608000,0xd8a1247d11e46bafd584dcf3bcf1995d1e3538b1,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,980535405,482974486183940951914
1714608000,0xd8a1247d11e46bafd584dcf3bcf1995d1e3538b1,0x5979d7b546e38e414f7e9822514be443a4800529,145977325112978301,72642462510144174
1714608000,0x806d4b1af2452ddafca92a2eb7880bdb7fe4fdd0,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,31491944,15505763109510915051
1714608000,0x42c9a3f034592c39028aea70a6e69fbc6ccf6c31,0x5979d7b546e38e414f7e9822514be443a4800529,5785025549585808,2885591904534691
1714608000,0xf153fb08c86a5c4c10bbf31617467000e2c8ea4e,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,10000003677,-74379965811311243971
1714608000,0x638da903f696142d7d2499106aa7a57105e6ef5f,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,4820810341,-31305976862840723122
1714608000,0xbabfae0dafab8bdf91162360ab0c6f8a4d21774e,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,155000,-1152899908975738
1714608000,0xf9c6f2ac725fd4497de30d0d3d7c65d578c2d864,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,69419974,34193554655300359409
1714608000,0x3b15cec2d922ab0ef74688bcc1056461049f89cb,0x5979d7b546e38e414f7e9822514be443a4800529,13188196402065080,-27627100403092
1714608000,0x1c6dca06d4ab9cc3c76fa8d75e3e627f7c2a9c37,0x5979d7b546e38e414f7e9822514be443a4800529,2004416633441181188,998415872633527979
1714608000,0xc733adcfc200590d37612f6523006dd0d55a0cc6,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,97385,-4903747304289829
1714608000,0xc733adcfc200590d37612f6523006dd0d55a0cc6,0x5979d7b546e38e414f7e9822514be443a4800529,3085960519012766457,178238910482510012
1714608000,0xf9a0106251467fff1ff03e8609aa74fc55a2a45e,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,130908,-973701550436792
1714608000,0x04a38539567837666eb4ee6e027005d14410386d,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,49964872,-371638423957467676
1714608000,0x04a38539567837666eb4ee6e027005d14410386d,0x5979d7b546e38e414f7e9822514be443a4800529,20600436526720910643,10297718240966805891
1714608000,0x65d7624883ac2a33855aae52969b5bd80eb4bf4c,0x5979d7b546e38e414f7e9822514be443a4800529,33576223815302590361,16718465470260136410
1714608000,0xc55d47310f91658693ec66ccebc4ee079c4d99ac,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,1789995,-13313986147930845
1714608000,0xa28a89c9d6a52f2f5a64e3f3b764ed686fbd76eb,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,9999994,2425620098365074812
1714608000,0xa28a89c9d6a52f2f5a64e3f3b764ed686fbd76eb,0x5979d7b546e38e414f7e9822514be443a4800529,650396647613,-1362473907
1714608000,0x6682aec38776de6c6c64f26a4e38f852c68d8d40,0x5979d7b546e38e414f7e9822514be443a4800529,311479183736408,155000887362134
1714608000,0xb07c67d0552666f30362d8ee3f5e5d09d3810ad2,0x5979d7b546e38e414f7e9822514be443a4800529,57381717029874705,28551675156239682
1714608000,0xb19e7e465cb926cb30cf7ebe4d078998e7382f3f,0x5979d7b546e38e414f7e9822514be443a4800529,1,-220781181380363
1714608000,0xa1f8ac11625393c117a3a7f2706a2276693a97d9,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,1,-6047818120
1714608000,0x6c76edcd9b067f6867aea819b0b4103ff93779fd,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,4984359549,2477790869081100142229
1714608000,0x25f98439c4564c702443484392dd60e4b60e90e7,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,1000650838,497436729161894139482
1714608000,0x25f98439c4564c702443484392dd60e4b60e90e7,0x5979d7b546e38e414f7e9822514be443a4800529,201388705743146350,100694427032707026
1714608000,0x41c0d8986f952504a57f6d063e02101764874fb7,0x5979d7b546e38e414f7e9822514be443a4800529,61232310431602147,30489380600914321
1714608000,0xe3c716748caa4430e40014451f09aad4c6f1abfd,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,1000000465,497113187667718853481
1714608000,0xe3c716748caa4430e40014451f09aad4c6f1abfd,0x5979d7b546e38e414f7e9822514be443a4800529,7121801639538452945,3554563720283109997
1714608000,0xe22477e3cbd246214ed15298352500f14de10e5e,0x5979d7b546e38e414f7e9822514be443a4800529,12909644983657090,6425116448628262
1714608000,0x2bc6a1cb8cbad4c01bc71bf407b18b214d37bf12,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,1297471,-3692055885796481
1714608000,0xbfd56b745f6bc042e76433d670484eba7e4e1e57,0x5979d7b546e38e414f7e9822514be443a4800529,3384857783140515276,1689689360069412758
1714608000,0xd81f3a7f6d6eebcafec979a0b8b31e4f2f8e718a,0x5979d7b546e38e414f7e9822514be443a4800529,12086977398120621101,6043623002193172050
1714608000,0x048235a59c06b10f72cfca1aab571fb12d58e9f1,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,2099989695,-6062273328173092065
1714608000,0x2a9266c354bf9ad6e790e776e7dbbe7c780e1f45,0x5979d7b546e38e414f7e9822514be443a4800529,1164799142128405153,582369428298876849
1714694400,0x5ca51c0bb6dbdf29465daeb3f5dbd37074133467,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,1000000,482028396519859194
1714694400,0x5ca51c0bb6dbdf29465daeb3f5dbd37074133467,0x5979d7b546e38e414f7e9822514be443a4800529,986289523728636,5447747025772426
1714694400,0x5ca51c0bb6dbdf29465daeb3f5dbd37074133467,0xdc8eb117a9987cf2ed45e9082adc13c03922fa0a,9999999999999999,5447747025772426
1714694400,0x7def8f1c4dd7579e3ba6a8a59a1e7fb4f467ac43,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,16716513,8224999636111629157
1714694400,0x2330eb2d92167c3b6b22690c03b508e0ca532980,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,204744116,91976664725951441885
1714694400,0x2330eb2d92167c3b6b22690c03b508e0ca532980,0x5979d7b546e38e414f7e9822514be443a4800529,110906556613471899,9776856394803962
1714694400,0x8e4997298aad00b74dc55662e5aae9ab16c1527a,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,230037,-1833774762002383
1714694400,0x8e4997298aad00b74dc55662e5aae9ab16c1527a,0x5979d7b546e38e414f7e9822514be443a4800529,8593844116132,-18002688691
1714694400,0x8bf7314a19a4e66d0bfad235f3422464292a948d,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,4996355,-39828957559077045
1714694400,0xd8a1247d11e46bafd584dcf3bcf1995d1e3538b1,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,980535405,482451266781720704185
1714694400,0xd8a1247d11e46bafd584dcf3bcf1995d1e3538b1,0x5979d7b546e38e414f7e9822514be443a4800529,145977325112978301,72642462510144174
1714694400,0x806d4b1af2452ddafca92a2eb7880bdb7fe4fdd0,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,31491944,15488958824472808087
1714694400,0x42c9a3f034592c39028aea70a6e69fbc6ccf6c31,0x5979d7b546e38e414f7e9822514be443a4800529,5785025549585808,2885591904534691
1714694400,0xf153fb08c86a5c4c10bbf31617467000e2c8ea4e,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,10000003676,-79716026002377383777
1714694400,0x638da903f696142d7d2499106aa7a57105e6ef5f,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,4820810341,-33878389332446568001
1714694400,0xbabfae0dafab8bdf91162360ab0c6f8a4d21774e,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,155001,-1235609590829795
1714694400,0xf9c6f2ac725fd4497de30d0d3d7c65d578c2d864,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,69419974,34156511752569217326
1714694400,0x3b15cec2d922ab0ef74688bcc1056461049f89cb,0x5979d7b546e38e414f7e9822514be443a4800529,13188196402065080,-27627100403092
1714694400,0x1c6dca06d4ab9cc3c76fa8d75e3e627f7c2a9c37,0x5979d7b546e38e414f7e9822514be443a4800529,2004416633441181189,998415872633527979
1714694400,0xc733adcfc200590d37612f6523006dd0d55a0cc6,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,97386,-4955713202566916
1714694400,0xc733adcfc200590d37612f6523006dd0d55a0cc6,0x5979d7b546e38e414f7e9822514be443a4800529,3085960519012766456,178238910482510012
1714694400,0xf9a0106251467fff1ff03e8609aa74fc55a2a45e,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,130908,-1043555442201757
1714694400,0x04a38539567837666eb4ee6e027005d14410386d,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,49964873,-398299971565337492
1714694400,0x04a38539567837666eb4ee6e027005d14410386d,0x5979d7b546e38e414f7e9822514be443a4800529,20600436526720910643,10297718240966805891
1714694400,0x65d7624883ac2a33855aae52969b5bd80eb4bf4c,0x5979d7b546e38e414f7e9822514be443a4800529,33576223815302590361,16718465470260136410
1714694400,0xc55d47310f91658693ec66ccebc4ee079c4d99ac,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,1789996,-14269138932601470
1714694400,0xa28a89c9d6a52f2f5a64e3f3b764ed686fbd76eb,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,9999994,2420284042778058367
1714694400,0xa28a89c9d6a52f2f5a64e3f3b764ed686fbd76eb,0x5979d7b546e38e414f7e9822514be443a4800529,650396647613,-1362473907
1714694400,0x6682aec38776de6c6c64f26a4e38f852c68d8d40,0x5979d7b546e38e414f7e9822514be443a4800529,311479183736408,155000887362134
1714694400,0xb07c67d0552666f30362d8ee3f5e5d09d3810ad2,0x5979d7b546e38e414f7e9822514be443a4800529,57381717029874704,28551675156239682
1714694400,0xb19e7e465cb926cb30cf7ebe4d078998e7382f3f,0x5979d7b546e38e414f7e9822514be443a4800529,1,-220781181380363
1714694400,0xa1f8ac11625393c117a3a7f2706a2276693a97d9,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,1,-7165712910
1714694400,0x6c76edcd9b067f6867aea819b0b4103ff93779fd,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,4984359548,2475131185802075582610
1714694400,0x25f98439c4564c702443484392dd60e4b60e90e7,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,1000650838,496902776047466383699
1714694400,0x25f98439c4564c702443484392dd60e4b60e90e7,0x5979d7b546e38e414f7e9822514be443a4800529,201388705743146350,100694427032707026
1714694400,0x41c0d8986f952504a57f6d063e02101764874fb7,0x5979d7b546e38e414f7e9822514be443a4800529,61232310431602147,30489380600914321
1714694400,0xe3c716748caa4430e40014451f09aad4c6f1abfd,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,1000000465,496579581596462447530
1714694400,0xe3c716748caa4430e40014451f09aad4c6f1abfd,0x5979d7b546e38e414f7e9822514be443a4800529,7121801639538452945,3554563720283109997
1714694400,0xe22477e3cbd246214ed15298352500f14de10e5e,0x5979d7b546e38e414f7e9822514be443a4800529,12909644983657090,6425116448628262
1714694400,0x2bc6a1cb8cbad4c01bc71bf407b18b214d37bf12,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,1297471,-4384394399991425
1714694400,0xbfd56b745f6bc042e76433d670484eba7e4e1e57,0x5979d7b546e38e414f7e9822514be443a4800529,3384857783140515276,1689689360069412758
1714694400,0xd81f3a7f6d6eebcafec979a0b8b31e4f2f8e718a,0x5979d7b546e38e414f7e9822514be443a4800529,12086977398120621101,6043623002193172050
1714694400,0x048235a59c06b10f72cfca1aab571fb12d58e9f1,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,2099989694,-7182840057556835319
1714694400,0x2a9266c354bf9ad6e790e776e7dbbe7c780e1f45,0x5979d7b546e38e414f7e9822514be443a4800529,1164799142128405153,582369428298876849
1714694400,0xd3320391a0a7d59f49b54f9c3b2ca65dc3978063,0x5979d7b546e38e414f7e9822514be443a4800529,740536667496773141,370268333748386570
1714780800,0x5ca51c0bb6dbdf29465daeb3f5dbd37074133467,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,1000000,482039697416720687
1714780800,0x5ca51c0bb6dbdf29465daeb3f5dbd37074133467,0x5979d7b546e38e414f7e9822514be443a4800529,986289523728636,5447747025772426
1714780800,0x5ca51c0bb6dbdf29465daeb3f5dbd37074133467,0xdc8eb117a9987cf2ed45e9082adc13c03922fa0a,10000000000000000,5447747025772426
1714780800,0x7def8f1c4dd7579e3ba6a8a59a1e7fb4f467ac43,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,16716514,8225188547518033973
1714780800,0x2330eb2d92167c3b6b22690c03b508e0ca532980,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,205743069,93977931515615148833
1714780800,0x2330eb2d92167c3b6b22690c03b508e0ca532980,0x5979d7b546e38e414f7e9822514be443a4800529,110995086807778694,20065312588131997
1714780800,0x8e4997298aad00b74dc55662e5aae9ab16c1527a,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,230038,-1831175123534300
1714780800,0x8e4997298aad00b74dc55662e5aae9ab16c1527a,0x5979d7b546e38e414f7e9822514be443a4800529,8593844116132,-18002688691
1714780800,0x8bf7314a19a4e66d0bfad235f3422464292a948d,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,4996356,-39772494305050604
1714780800,0xd8a1247d11e46bafd584dcf3bcf1995d1e3538b1,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,980535405,482462347699288981560
1714780800,0xd8a1247d11e46bafd584dcf3bcf1995d1e3538b1,0x5979d7b546e38e414f7e9822514be443a4800529,145977325112978301,72642462510144174
1714780800,0x806d4b1af2452ddafca92a2eb7880bdb7fe4fdd0,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,31491944,15489314711308255975
1714780800,0x42c9a3f034592c39028aea70a6e69fbc6ccf6c31,0x5979d7b546e38e414f7e9822514be443a4800529,5785025549585808,2885591904534691
1714780800,0xf153fb08c86a5c4c10bbf31617467000e2c8ea4e,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,10000003677,-79603017113819997368
1714780800,0x638da903f696142d7d2499106aa7a57105e6ef5f,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,4820810342,-33823909910608705374
1714780800,0xbabfae0dafab8bdf91162360ab0c6f8a4d21774e,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,155000,-1233857937196856
1714780800,0xf9c6f2ac725fd4497de30d0d3d7c65d578c2d864,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,69419973,34157296259699326993
1714780800,0x3b15cec2d922ab0ef74688bcc1056461049f89cb,0x5979d7b546e38e414f7e9822514be443a4800529,13188196402065080,-27627100403092
1714780800,0x1c6dca06d4ab9cc3c76fa8d75e3e627f7c2a9c37,0x5979d7b546e38e414f7e9822514be443a4800529,2004416633441181188,998415872633527979
1714780800,0xc733adcfc200590d37612f6523006dd0d55a0cc6,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,97386,-4954612651186890
1714780800,0xc733adcfc200590d37612f6523006dd0d55a0cc6,0x5979d7b546e38e414f7e9822514be443a4800529,3085960519012766457,178238910482510012
1714780800,0xf9a0106251467fff1ff03e8609aa74fc55a2a45e,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,130908,-1042076052841985
1714780800,0x04a38539567837666eb4ee6e027005d14410386d,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,49964873,-397735324287289600
1714780800,0x04a38539567837666eb4ee6e027005d14410386d,0x5979d7b546e38e414f7e9822514be443a4800529,20600436526720910643,10297718240966805891
1714780800,0x65d7624883ac2a33855aae52969b5bd80eb4bf4c,0x5979d7b546e38e414f7e9822514be443a4800529,33576223815302590362,16718465470260136410
1714780800,0xc55d47310f91658693ec66ccebc4ee079c4d99ac,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,1789996,-14248910383684642
1714780800,0xa28a89c9d6a52f2f5a64e3f3b764ed686fbd76eb,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,9999994,2420397051569109631
1714780800,0xa28a89c9d6a52f2f5a64e3f3b764ed686fbd76eb,0x5979d7b546e38e414f7e9822514be443a4800529,650396647614,-1362473907
1714780800,0x6682aec38776de6c6c64f26a4e38f852c68d8d40,0x5979d7b546e38e414f7e9822514be443a4800529,311479183736409,155000887362134
1714780800,0xb07c67d0552666f30362d8ee3f5e5d09d3810ad2,0x5979d7b546e38e414f7e9822514be443a4800529,57381717029874705,28551675156239682
1714780800,0xb19e7e465cb926cb30cf7ebe4d078998e7382f3f,0x5979d7b546e38e414f7e9822514be443a4800529,1,-220781181380363
1714780800,0xa1f8ac11625393c117a3a7f2706a2276693a97d9,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,1,-7142037756
1714780800,0x6c76edcd9b067f6867aea819b0b4103ff93779fd,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,4984359550,2475187513474649526598
1714780800,0x25f98439c4564c702443484392dd60e4b60e90e7,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,1000650838,496914084287224297577
1714780800,0x25f98439c4564c702443484392dd60e4b60e90e7,0x5979d7b546e38e414f7e9822514be443a4800529,201388705743146350,100694427032707026
1714780800,0x41c0d8986f952504a57f6d063e02101764874fb7,0x5979d7b546e38e414f7e9822514be443a4800529,61232310431602147,30489380600914321
1714780800,0xe3c716748caa4430e40014451f09aad4c6f1abfd,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,1000000464,496590882486422632114
1714780800,0xe3c716748caa4430e40014451f09aad4c6f1abfd,0x5979d7b546e38e414f7e9822514be443a4800529,7121801639538452945,3554563720283109997
1714780800,0xe22477e3cbd246214ed15298352500f14de10e5e,0x5979d7b546e38e414f7e9822514be443a4800529,12909644983657090,6425116448628262
1714780800,0x2bc6a1cb8cbad4c01bc71bf407b18b214d37bf12,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,1297471,-4369731820636410
1714780800,0xbfd56b745f6bc042e76433d670484eba7e4e1e57,0x5979d7b546e38e414f7e9822514be443a4800529,3384857783140515276,1689689360069412758
1714780800,0xd81f3a7f6d6eebcafec979a0b8b31e4f2f8e718a,0x5979d7b546e38e414f7e9822514be443a4800529,12086977398120621101,6043623002193172050
1714780800,0x048235a59c06b10f72cfca1aab571fb12d58e9f1,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,2099989694,-7159108316139439301
1714780800,0x2a9266c354bf9ad6e790e776e7dbbe7c780e1f45,0x5979d7b546e38e414f7e9822514be443a4800529,1164799142128405153,582369428298876849
1714780800,0xd3320391a0a7d59f49b54f9c3b2ca65dc3978063,0x5979d7b546e38e414f7e9822514be443a4800529,740536667496773141,370268333748386570
1714780800,0x089300e3cd93dbc23c93cc9b8c237f829ce51b04,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,126229983,-285668109313409104
1714867200,0x5ca51c0bb6dbdf29465daeb3f5dbd37074133467,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,1000001,482039697416720687
1714867200,0x5ca51c0bb6dbdf29465daeb3f5dbd37074133467,0x5979d7b546e38e414f7e9822514be443a4800529,986289523728637,5446692466766801
1714867200,0x5ca51c0bb6dbdf29465daeb3f5dbd37074133467,0xdc8eb117a9987cf2ed45e9082adc13c03922fa0a,9999999999999999,5446692466766801
1714867200,0x7def8f1c4dd7579e3ba6a8a59a1e7fb4f467ac43,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,16716514,8225188547518033973
1714867200,0x2330eb2d92167c3b6b22690c03b508e0ca532980,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,205743069,93477931515615148833
1714867200,0x2330eb2d92167c3b6b22690c03b508e0ca532980,0x5979d7b546e38e414f7e9822514be443a4800529,110995086807778694,19846634587851963
1714867200,0x8e4997298aad00b74dc55662e5aae9ab16c1527a,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,230037,-1831175123534300
1714867200,0x8e4997298aad00b74dc55662e5aae9ab16c1527a,0x5979d7b546e38e414f7e9822514be443a4800529,8593844116132,-27191385811
1714867200,0x8bf7314a19a4e66d0bfad235f3422464292a948d,0x248a431116c6f6fcd5fe1097d16d0597e24100f5,4996356,-39772494305050604
